visita_id,client_id,variation,primer_paso,ultimo_paso,confirm,duracion_total_seg,duracion_total_min,tasa_error_visita,edad,genero,años_cliente_vg,num_cuentas,saldo_total
10584945_46072439356_160342,4270488,Test,start,confirm,1,144.0,2.4,0.0,36,M,13,2,31085.34
105862321_36551903844_939043,689760,Control,start,start,0,0.0,0.0,0.0,86,M,20,2,672113.8300000001
105869340_73426603366_346966,7122738,Test,start,start,0,108.0,1.8,0.3333333333333333,41,M,19,2,34964.399999999994
105877223_61802077621_417951,3171521,Control,start,confirm,1,165.0,2.75,0.0,38,F,21,3,580857.12
105885941_28403377963_508699,8789984,Test,start,step_1,0,28.0,0.47,0.0,67,F,22,3,259724.21
1058878_6068392397_212360,5120012,Control,start,confirm,1,846.0,14.1,0.0,38,M,14,3,260405.54
105973947_88322987006_257781,8484054,Test,start,confirm,1,141.0,2.35,0.0,43,M,33,2,30467.49
105981591_70237515451_29158,6665261,Control,start,step_1,0,412.0,6.87,0.2,66,F,29,3,96099.58
105999073_77773384891_217157,1062464,Test,start,confirm,1,279.0,4.65,0.0,32,M,9,2,174598.22999999998
106020402_81964804358_151571,3009588,Control,start,confirm,1,844.0,14.07,0.1111111111111111,44,F,6,2,36175.41
106039644_54416841163_187238,4579542,Control,start,start,0,27.0,0.45,0.0,36,M,21,3,130755.36
106052429_14824196356_905818,4903514,Test,start,confirm,1,264.0,4.4,0.0,62,M,14,2,59376.29
106062830_23704503289_392883,5374819,Control,start,confirm,1,220.0,3.67,0.0,55,F,28,2,129925.84
106063612_44887943452_881713,5731029,Test,start,confirm,1,146.0,2.43,0.0,28,F,3,2,44457.98
106135460_7780027275_359695,4834621,Control,start,start,0,10.0,0.17,0.0,49,M,16,2,177951.34999999998
106158354_34890877097_430348,9382169,Control,start,start,0,0.0,0.0,0.0,39,M,15,3,101946.04
106162458_13073625157_259055,9499259,Control,start,confirm,1,189.0,3.15,0.16666666666666666,64,M,15,2,3428511.36
106166026_65762982131_718523,2403780,Test,start,step_3,0,119.0,1.98,0.0,67,F,9,2,49363.48
106188542_73791453439_396070,6905898,Control,start,confirm,1,417.0,6.95,0.1111111111111111,56,F,9,3,71936.7
106209844_29458873765_979034,5251466,Test,start,step_2,0,378.0,6.3,0.0,48,M,13,2,47472.63
106221391_55485370533_288682,7582539,Control,start,confirm,1,218.0,3.63,0.0,24,F,13,2,60766.89
106264914_49585476195_879523,1589303,Test,start,confirm,1,625.0,10.42,0.2727272727272727,64,F,20,3,303422.48
10628788_64867837632_58583,3454682,Test,start,start,0,279.0,4.65,0.5,66,M,8,2,26877.31
106291332_52075654336_115876,3235299,Test,start,confirm,1,335.0,5.58,0.0,67,M,17,2,121002.22
106291506_73338568134_866530,7249843,Control,start,start,0,0.0,0.0,0.0,66,M,15,5,419539.63
106292075_94878957222_708923,1980260,Test,start,confirm,1,487.0,8.12,0.16666666666666666,70,F,10,2,194552.55
106465765_51525981109_216333,2130483,Control,start,start,0,0.0,0.0,0.0,70,F,21,2,37630.73
106487671_69415336021_642584,3564176,Control,start,start,0,336.0,5.6,0.3333333333333333,56,F,8,2,107050.05
106506438_80982910196_874581,3829697,Control,start,start,0,247.0,4.12,0.25,73,F,27,2,138059.62
106530045_50715786080_839962,8029833,Control,start,confirm,1,828.0,13.8,0.125,24,M,6,2,59318.27
106539194_44506273146_830318,858693,Test,start,confirm,1,297.0,4.95,0.0,50,F,21,3,1435686.12
106562908_15410746460_945284,5065123,Test,start,confirm,1,338.0,5.63,0.0,54,F,20,3,113006.66
106610175_69651082283_22181,5048549,Control,start,step_2,0,134.0,2.23,0.25,29,F,13,2,79475.69
106616352_49336215172_500698,1414990,Test,start,confirm,1,116.0,1.93,0.0,32,M,20,2,169096.65000000002
106655969_13360877421_676015,5984207,Test,start,step_3,0,149.0,2.48,0.0,36,F,16,2,31529.63
10666445_47648151759_429171,8754295,Test,start,confirm,1,130.0,2.17,0.0,40,M,16,2,29090.7
10666472_64900029009_985898,1557476,Control,start,start,0,157.0,2.62,0.3333333333333333,33,M,8,2,108635.56
106726400_1469041131_435314,2158797,Test,start,confirm,1,488.0,8.13,0.125,28,F,10,2,36504.93
106749425_84660712069_228934,7175242,Control,start,confirm,1,118.0,1.97,0.0,29,M,9,3,58411.17
106755864_17709221562_123972,6082967,Test,start,step_3,0,991.0,16.52,0.2,51,M,14,2,59548.69
10676122_67167455707_769155,911666,Test,start,confirm,1,108.0,1.8,0.0,32,M,12,2,33058.48
106762185_22787047103_166209,1230381,Control,start,confirm,1,796.0,13.27,0.0,48,M,8,2,74602.20999999999
10676892_62797396948_321032,1206454,Control,start,confirm,1,238.0,3.97,0.0,42,F,22,2,30640.31
106770051_83279918981_813844,5572179,Test,start,confirm,1,240.0,4.0,0.0,68,M,22,2,30160.66
106783340_67160939993_400118,5802200,Test,start,step_1,0,10.0,0.17,0.0,24,M,9,2,26983.25
106792523_73817709529_506584,9128690,Test,start,start,0,35.0,0.58,0.0,66,F,28,2,263447.85
106805459_62507842156_488717,1623788,Control,start,confirm,1,132.0,2.2,0.0,32,F,4,4,113509.19
106826657_95543215217_629913,952673,Test,start,confirm,1,178.0,2.97,0.0,50,F,14,2,29527.58
106853793_982983940_670658,2815061,Control,start,step_3,0,292.0,4.87,0.0,65,F,15,2,75202.70999999999
10685813_76496105820_934269,3689164,Control,start,start,0,198.0,3.3,0.0,58,F,5,2,29395.28
106897939_29179246579_37375,4947503,Test,start,confirm,1,241.0,4.02,0.0,54,M,14,2,116715.73
106902917_81957236384_554805,6283100,Test,start,step_1,0,59.0,0.98,0.0,75,M,12,2,200498.74
106955044_72064422285_844262,7699312,Control,start,step_1,0,52.0,0.87,0.0,73,F,18,2,213235.16
106968600_35541941103_414378,3183559,Test,start,confirm,1,93.0,1.55,0.0,22,F,21,3,102754.79
10697014_45753702789_330913,1465875,Test,start,step_3,0,141.0,2.35,0.2,58,F,12,2,49800.94
106973227_30712029071_656405,1997443,Control,start,confirm,1,806.0,13.43,0.0,26,M,9,2,25589.38
106979248_15640946710_142957,3098610,Test,start,confirm,1,201.0,3.35,0.0,54,F,16,2,115715.16
106991823_36926773912_894581,6999674,Control,start,confirm,1,376.0,6.27,0.25,52,F,22,2,95035.24
106995782_27030237984_327384,2989013,Control,start,start,0,0.0,0.0,0.0,84,M,32,3,144169.39
107013155_69152812489_518523,9296252,Control,start,start,0,0.0,0.0,0.0,60,F,20,3,107406.35
107016836_86308944528_107226,2858890,Control,start,step_1,0,14.0,0.23,0.0,23,M,11,2,32840.2
1070340_64433955447_943502,3252191,Control,start,confirm,1,82.0,1.37,0.0,32,F,13,2,109889.02
107045394_54554679852_519448,6490503,Control,start,start,0,130.0,2.17,0.3333333333333333,65,M,5,2,39490.17
107057773_80466562830_732923,5900728,Test,start,confirm,1,156.0,2.6,0.0,48,F,23,2,551336.77
10708236_91239323295_576087,4645740,Control,start,start,0,17.0,0.28,0.0,54,F,9,2,23878.61
107084877_94470350214_30033,2200120,Control,start,step_1,0,109.0,1.82,0.25,31,F,5,3,62819.02
107090185_43642799759_974372,823619,Test,start,confirm,1,100.0,1.67,0.0,50,M,8,2,133158.65
10709556_76578529756_76098,4495039,Test,start,start,0,204.0,3.4,0.25,68,F,9,2,44981.11
107117937_86456185680_313223,4350047,Control,start,step_1,0,5.0,0.08,0.0,58,F,4,2,80681.5
107164308_54379907577_931356,4346633,Test,start,step_1,0,53.0,0.88,0.0,51,F,8,2,35919.24
10721468_20141279440_61193,7025660,Control,start,confirm,1,1386.0,23.1,0.0,60,M,13,2,27904.31
107222483_8242134100_684417,7266624,Control,start,confirm,1,373.0,6.22,0.0,24,M,14,3,151026.5
10723739_49503519120_612119,7571586,Test,start,confirm,1,366.0,6.1,0.16666666666666666,68,F,23,3,126636.59
107248528_50766485563_829656,1629940,Test,start,confirm,1,76.0,1.27,0.0,36,F,14,3,116376.16
107274022_89936223710_343741,6890085,Test,start,confirm,1,330.0,5.5,0.0,84,F,9,2,217332.08
107287518_41090694585_807317,2725837,Control,start,start,0,0.0,0.0,0.0,50,M,16,2,485463.95
107291547_22481134147_322645,5563273,Control,start,confirm,1,356.0,5.93,0.0,38,F,15,2,49670.33
107308465_99903699378_206354,6917834,Test,start,confirm,1,2148.0,35.8,0.16666666666666666,59,F,9,2,42431.39
107318503_1037435306_176414,3909321,Test,start,start,0,17.0,0.28,0.5,38,F,17,3,275359.21
10736492_51772568397_109044,9165808,Control,start,confirm,1,176.0,2.93,0.0,58,F,22,2,100592.31
107388830_92934484836_986365,5384175,Test,start,confirm,1,235.0,3.92,0.0,46,F,19,2,53241.99
107393943_50695598510_39093,4143163,Test,start,confirm,1,87.0,1.45,0.0,32,M,21,2,30645.57
107410475_26947979579_355416,1260122,Control,start,step_1,0,7.0,0.12,0.0,50,F,10,2,38304.73
107457055_14540444760_25794,904409,Test,start,step_1,0,53.0,0.88,0.0,73,M,17,2,155277.24
107477768_37839328958_783322,7312748,Test,start,confirm,1,224.0,3.73,0.0,56,F,15,2,201956.02
10748725_78351965784_819901,4084333,Control,start,confirm,1,367.0,6.12,0.0,58,F,5,2,41369.9
107491241_30335965863_650052,8401598,Control,start,step_3,0,89.0,1.48,0.0,58,M,16,2,171731.34999999998
107498847_67594416067_869316,4604290,Control,start,confirm,1,472.0,7.87,0.0,62,F,18,2,72666.19
10750371_16783231389_198484,9907037,Control,start,confirm,1,502.0,8.37,0.0,62,F,35,2,66760.23999999999
107510365_50187694165_794085,6250207,Test,start,confirm,1,3388.0,56.47,0.125,60,F,6,2,35120.24
107556911_7964194388_96072,4147935,Test,start,confirm,1,1016.0,16.93,0.0,56,F,23,2,94216.24
10757566_74040962696_428304,1399753,Test,start,confirm,1,192.0,3.2,0.0,40,F,14,2,27110.98
107585938_33022911569_746668,5740867,Test,start,confirm,1,216.0,3.6,0.0,38,F,14,2,51128.57
107601062_62932731109_515928,421097,Test,start,confirm,1,500.0,8.33,0.16666666666666666,70,M,14,3,155104.26
107629066_90159587156_918030,1151298,Test,start,confirm,1,317.0,5.28,0.0,56,F,24,3,565528.68
107631330_22230037486_301416,9696533,Control,start,confirm,1,982.0,16.37,0.19047619047619047,58,F,16,2,790634.7200000001
107667097_14492710514_779413,7564941,Control,start,step_3,0,127.0,2.12,0.0,46,F,18,2,32890.92
107667252_13697712358_789394,3759800,Test,start,start,0,0.0,0.0,0.0,40,M,8,2,201295.64
107683949_79865283744_48158,6270802,Test,start,confirm,1,395.0,6.58,0.0,32,F,10,2,34609.42
107698779_43951260673_801523,8990589,Test,start,confirm,1,1960.0,32.67,0.2,28,F,6,3,49200.27
107725310_23422533180_657653,8444884,Test,start,step_2,0,310.0,5.17,0.16666666666666666,60,M,22,2,30967.13
107746643_24681818684_875549,2528365,Test,start,start,0,1084.0,18.07,0.3333333333333333,38,M,15,2,194570.04
10775349_62698260521_997049,5949693,Test,start,confirm,1,215.0,3.58,0.0,34,F,15,2,63655.35
107761855_65378484307_236886,494576,Test,start,start,0,453.0,7.55,0.5,63,F,13,2,650147.42
107800737_87824524171_447246,2715028,Test,start,confirm,1,292.0,4.87,0.1111111111111111,46,M,12,2,30410.38
10781030_88249762808_198895,4469398,Control,start,confirm,1,243.0,4.05,0.0,60,M,15,2,541533.24
107812476_47194111740_635808,8824053,Control,start,confirm,1,399.0,6.65,0.0,46,M,12,2,417710.9
107819680_28577379079_882368,4101933,Test,start,confirm,1,328.0,5.47,0.0,60,F,16,2,94976.83
107847401_7196325027_942569,1449950,Control,start,step_3,0,152.0,2.53,0.0,66,F,21,2,149125.59999999998
107849716_36425670871_483114,7358211,Test,start,step_1,0,296.0,4.93,0.0,69,F,10,2,95969.61
107879944_62966384337_222412,7867427,Test,start,confirm,1,308.0,5.13,0.0,44,F,9,2,496035.88
107896371_21906879108_880611,1085528,Test,start,confirm,1,197.0,3.28,0.0,22,F,21,2,53619.78999999999
107914021_23456028454_698003,8517967,Test,start,confirm,1,136.0,2.27,0.16666666666666666,38,F,11,2,80229.07
107922665_18392585668_172608,5724720,Test,start,step_1,0,237.0,3.95,0.0,34,F,15,3,60711.83
107923930_51697880023_129433,3695333,Control,start,start,0,417.0,6.95,0.0,64,M,17,2,561236.36
107945468_79277378565_37459,8244502,Test,start,confirm,1,616.0,10.27,0.0,46,F,23,3,61994.54
107979650_34224663479_846556,9676241,Control,start,start,0,0.0,0.0,0.0,21,M,4,2,26025.85
10799126_20438771706_410909,7812814,Control,start,step_1,0,738.0,12.3,0.2,51,F,10,2,83157.23
108015320_52102130869_983370,8070639,Test,start,start,0,57.0,0.95,0.5,63,M,14,3,2320954.46
108088171_11964436695_942392,6399633,Control,start,confirm,1,262.0,4.37,0.0,68,F,13,2,485743.06
108145760_13278359025_220508,4994490,Control,start,step_3,0,64.0,1.07,0.0,64,F,23,2,56188.23
108152866_12655231835_411925,4185812,Control,start,confirm,1,296.0,4.93,0.0,64,F,15,2,34939.23
108185369_27453506388_542429,5873674,Control,start,step_3,0,2708.0,45.13,0.2,64,M,20,3,256560.91
108199947_15133807069_789216,2654414,Test,start,step_3,0,196.0,3.27,0.0,66,M,15,2,114710.74
108212678_59610135958_492294,6095271,Control,start,step_1,0,25.0,0.42,0.0,50,F,10,2,36309.85
108214401_65824239803_226653,1453759,Control,start,step_1,0,21.0,0.35,0.0,48,F,6,2,58889.01
108228548_7807336072_380800,6908479,Control,start,step_3,0,248.0,4.13,0.2,37,F,15,2,121918.73
10823683_86056158289_300788,7171907,Control,start,confirm,1,400.0,6.67,0.3333333333333333,78,F,23,2,70542.14
108290112_7588267913_738033,5272335,Test,start,step_3,0,205.0,3.42,0.0,66,M,10,2,74771.69
108379096_9586169228_197577,8943265,Test,start,start,0,752.0,12.53,0.4,47,M,13,3,44340.28999999999
108397336_2736148713_927029,6851443,Test,start,start,0,0.0,0.0,0.0,38,M,15,2,39794.57
108397960_79834715554_939840,3392317,Control,start,confirm,1,212.0,3.53,0.0,20,M,13,2,28428.47
108412521_60149060503_304593,7257789,Test,start,confirm,1,132.0,2.2,0.0,50,F,19,2,53432.73
108464187_20560614557_778601,4848446,Test,start,start,0,0.0,0.0,0.0,47,F,4,2,36006.59
108500988_79780198274_257975,4138843,Control,start,step_1,0,9.0,0.15,0.0,42,F,14,2,57242.09
108554619_78952596421_643514,6480906,Control,start,confirm,1,1234.0,20.57,0.0,80,M,26,2,68374.48999999999
108562121_78928143061_303649,7694508,Test,start,step_1,0,349.0,5.82,0.0,74,F,10,2,111986.04
108600939_51090488386_203369,4152139,Test,start,confirm,1,343.0,5.72,0.0,38,M,22,3,191769.61
108602470_35414089006_811600,5185429,Control,start,step_2,0,40.0,0.67,0.0,30,F,6,3,36879.61
108619459_23424029815_711943,5753974,Control,start,step_3,0,198.0,3.3,0.0,51,F,5,2,30502.53
108631730_52513210497_452167,673678,Control,start,confirm,1,725.0,12.08,0.16666666666666666,66,M,4,2,63954.38
108632786_58840162832_280089,2177404,Control,start,confirm,1,534.0,8.9,0.2727272727272727,58,F,6,2,40122.54
108658190_30518284885_125648,4937056,Control,start,step_1,0,62.0,1.03,0.0,19,M,14,4,65365.75
108665944_16860908550_234753,8538655,Test,start,step_3,0,135.0,2.25,0.0,68,M,21,2,214832.08
108686729_34233509984_14487,3560967,Control,start,confirm,1,854.0,14.23,0.14285714285714285,68,F,26,3,422268.25
10871633_1705641651_226934,2522259,Control,start,start,0,284.0,4.73,0.2,42,M,14,2,37305.63
108758371_27158293792_829603,8138044,Test,start,start,0,81.0,1.35,0.0,52,M,20,3,734149.9400000001
108785195_36605645729_936668,9341024,Test,start,start,0,378.0,6.3,0.25,68,F,6,2,163660.31
108809747_47233632345_827356,104328,Control,start,step_3,0,84.0,1.4,0.0,36,M,8,3,125732.44
10881982_2291331778_727577,30493,Test,start,confirm,1,598.0,9.97,0.14285714285714285,50,F,15,2,169561.27000000002
108838828_80323001018_403472,7770587,Test,start,confirm,1,83.0,1.38,0.0,34,F,5,2,388107.67
108841867_14231764245_756209,5265454,Test,start,confirm,1,402.0,6.7,0.125,24,M,17,2,33750.96
108857769_19979452740_456587,3361098,Control,start,start,0,103.0,1.72,0.25,45,F,15,3,88510.19
108860642_55131911366_926344,1276083,Control,start,start,0,51.0,0.85,0.3333333333333333,41,F,21,2,35972.38
108905338_14872524601_905668,6356888,Control,start,confirm,1,296.0,4.93,0.16666666666666666,26,M,4,2,41625.61
10891635_81043982891_216011,3769323,Test,start,start,0,0.0,0.0,0.0,67,M,14,2,32625.85
10893632_5786602531_586085,465162,Control,start,confirm,1,346.0,5.77,0.0,24,M,21,2,28602.91
108937428_94918779072_42035,8101,Control,start,confirm,1,954.0,15.9,0.0,70,M,11,2,257863.03
108945577_3113163814_542520,8247591,Test,start,confirm,1,825.0,13.75,0.0,38,F,23,2,39128.23
108957383_41514350677_193670,4754251,Control,start,confirm,1,79.0,1.32,0.0,18,M,16,3,35768.6
108988801_56065391636_731045,6849509,Test,start,start,0,996.0,16.6,0.25,30,M,15,2,36088.93
10899307_53651903569_153334,6298173,Test,start,start,0,64.0,1.07,0.0,45,M,17,2,47894.53
108996855_38859030787_343545,5048844,Test,start,confirm,1,1314.0,21.9,0.0,76,F,26,2,499995.71
109011395_74315471043_951387,4152738,Control,start,start,0,530.0,8.83,0.16666666666666666,74,F,15,2,108663.8
109044768_71320897554_448227,3391934,Test,start,confirm,1,198.0,3.3,0.0,57,F,21,2,47274.67999999999
10905033_12057981070_795497,1579315,Test,start,confirm,1,72.0,1.2,0.0,62,F,22,2,61242.94
109085780_40828468276_54804,1341459,Control,start,step_1,0,11.0,0.18,0.0,74,F,22,2,79106.70999999999
109126522_89302360716_797418,739719,Control,start,confirm,1,480.0,8.0,0.0,65,F,14,2,140039.16
10913114_89829887986_987719,3903837,Test,start,start,0,162.0,2.7,0.2,40,F,16,2,187605.38
109132633_20568558069_243264,505697,Test,start,step_3,0,111.0,1.85,0.0,76,F,27,2,298935.25
109140695_24859270597_694344,2891163,Control,start,confirm,1,414.0,6.9,0.0,68,F,20,2,45390.41
109154154_68812231163_309521,3897933,Control,start,confirm,1,225.0,3.75,0.0,70,F,8,2,31798.82
109178287_58305095407_449125,1760804,Test,start,confirm,1,132.0,2.2,0.0,32,F,9,2,76871.87
109178915_88566590610_326604,3430448,Control,start,confirm,1,99.0,1.65,0.0,72,F,12,2,301307.52
109186171_45584680375_932546,5460321,Test,start,confirm,1,346.0,5.77,0.0,26,F,11,2,51700.72
109212970_24143620681_788923,2148617,Control,start,start,0,1840.0,30.67,0.0,69,M,19,2,210572.67
109254991_66090324429_451565,8148299,Control,start,confirm,1,770.0,12.83,0.0,80,F,5,2,599335.0900000001
10926345_74196462385_83740,6439990,Test,start,start,0,501.0,8.35,0.3333333333333333,72,M,22,3,714096.2200000001
109267336_69193019766_252546,6068217,Control,start,start,0,0.0,0.0,0.0,46,F,12,2,75974.97
109270825_70428791942_253169,5161688,Control,start,confirm,1,274.0,4.57,0.0,44,M,13,2,69513.48
109293993_38928323562_726849,8815082,Control,start,start,0,0.0,0.0,0.0,67,F,15,2,52327.1
109300922_49336450821_608747,189572,Test,start,confirm,1,174.0,2.9,0.0,42,M,13,2,43014.28999999999
10931038_35247667592_268537,2795565,Test,start,confirm,1,336.0,5.6,0.0,56,F,23,2,142943.47999999998
109341543_93834603351_339892,9624621,Control,start,confirm,1,204.0,3.4,0.0,62,M,12,2,33994.149999999994
10934213_8358643379_64047,298925,Control,start,confirm,1,812.0,13.53,0.0,44,M,10,2,122996.65
109348025_27992284703_535018,4482137,Control,start,confirm,1,104.0,1.73,0.0,66,M,12,2,593083.49
109358718_53981352778_292788,259331,Test,start,start,0,701.0,11.68,0.2,44,M,23,2,168239.44
109408790_53353856283_307994,6085193,Test,start,step_1,0,377.0,6.28,0.4,68,M,13,3,1733593.24
109415641_80486479993_405317,541015,Test,start,confirm,1,113.0,1.88,0.0,40,M,13,3,54617.4
10947703_78257751291_449167,7181531,Test,start,confirm,1,420.0,7.0,0.0,58,F,15,2,202559.45
109478439_46834904677_537548,3617668,Control,start,confirm,1,314.0,5.23,0.0,58,M,12,2,93884.25
109493483_32835460568_770553,3817564,Control,start,confirm,1,231.0,3.85,0.0,38,M,22,3,701561.52
109507912_53012357268_348474,5233429,Test,start,confirm,1,118.0,1.97,0.0,58,F,9,2,526366.09
109573441_61601390265_656011,1366281,Control,start,start,0,1848.0,30.8,0.14285714285714285,64,F,11,2,854075.78
109579261_81888204282_10602,7928244,Test,start,confirm,1,117.0,1.95,0.0,33,F,14,2,105416.69
10964011_55069630910_371359,7055918,Test,start,confirm,1,729.0,12.15,0.0,28,F,9,2,63092.69
10964153_28792892240_920696,7208863,Control,start,start,0,1490.0,24.83,0.23076923076923078,59,M,11,2,39927.3
109651140_84695412616_383037,1442875,Control,start,start,0,0.0,0.0,0.0,52,F,24,2,56930.04
10966083_99436866876_908809,1692418,Test,start,confirm,1,413.0,6.88,0.14285714285714285,66,F,14,2,46416.46
109665755_73120491964_139265,3220881,Test,start,step_3,0,99.0,1.65,0.0,58,F,14,2,26899.48
109682911_92162940125_670458,9966141,Control,start,start,0,0.0,0.0,0.0,58,F,15,2,81288.67
109687218_82550150466_786235,7344008,Control,start,step_3,0,190.0,3.17,0.0,64,F,16,3,603017.91
109687265_46478528055_860131,711827,Control,start,start,0,1597.0,26.62,0.19047619047619047,60,M,12,2,131171.75
109734567_71379805027_365364,183720,Test,start,confirm,1,83.0,1.38,0.0,28,M,10,2,63868.82
109744793_10808628431_611719,7093388,Test,start,confirm,1,1037.0,17.28,0.0,60,F,14,2,48032.71
109761942_12933374425_368414,7427840,Test,start,confirm,1,380.0,6.33,0.0,48,F,16,2,174677.44
